heat_sink.LTH.energy_bought	old_house.LTH.energy_bought	new_house.LTH.energy_bought	office.LTH.energy_bought	biomass_plant.LTH.energy_sold	district_heating_microgrid.energy_bought	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
0	0	0	0	1300.0	{'inside': 1300.0, 'outside': 0}	
